county_code,new_timeperiod,lending_club_available,bankruptcy_per_capita,log_bankruptcy,population_estimation,employed_individuals,monthly_earnings,labor_force,medianhouseholdincome,prosper_available,relative_time_m8andbeyond,relative_time_m7,relative_time_m6,relative_time_m5,relative_time_m4,relative_time_m3,relative_time_m2,relative_time_m1,relative_time_0,relative_time_p1,relative_time_p2,relative_time_p3,relative_time_p4,relative_time_p5,relative_time_p6,relative_time_p7,relative_time_p8andbeyond,cem_strata,cem_weights,nonbusiness_bankruptcy_percapita,business_bankruptcy_percapita,lc_available_internet_score,internet_access_score
19159,25,0,.39737731,1.0986123,5.033,1.26,2.78,2.53,42.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,.29677418,.39737731,0,0,3
19159,26,0,.39737731,1.0986123,5.033,1.272,2.8410001,2.53,42.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,.29677418,.39737731,0,0,3
19159,27,0,.39737731,1.0986123,5.033,1.228,2.744,2.53,42.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,.29677418,.39737731,0,0,3
19159,28,0,0,0,5.033,1.224,3.0639999,2.53,42.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,.29677418,0,0,0,3
19161,1,0,.19609766,1.0986123,10.199,2.836,2.369,5.7820001,41.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.19609766,0,0,2
19161,2,0,.58829296,1.9459101,10.199,2.8380001,2.665,5.7820001,41.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.58829296,0,0,2
19161,3,0,.68634182,2.0794415,10.199,2.8110001,2.3989999,5.7820001,41.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.68634182,0,0,2
19161,4,0,.29414648,1.3862944,10.199,2.8199999,2.661,5.7820001,41.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.29414648,0,0,2
19161,5,0,.29824039,1.3862944,10.059,2.7869999,2.6389999,5.8000002,44.134998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.19882692,2.8571429,0,2
19161,6,0,.69589424,2.0794415,10.059,2.852,2.4460001,5.8000002,44.134998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.4970673,5.7142859,0,2
19161,7,0,.39765385,1.6094379,10.059,2.813,2.3940001,5.8000002,44.134998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.39765385,0,0,2
19161,8,0,.4970673,1.7917595,10.059,2.806,2.6630001,5.8000002,44.134998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.4970673,0,0,2
19161,9,0,.48299846,1.7917595,10.352,2.7030001,2.585,5.7160001,42.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.48299846,0,0,2
19161,10,0,.57959813,1.9459101,10.352,2.7950001,2.6099999,5.7160001,42.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.57959813,0,0,2
19161,11,0,.48299846,1.7917595,10.352,2.8069999,2.53,5.7160001,42.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.38639876,2.8011205,0,2
19161,12,0,.38639876,1.6094379,10.352,2.757,2.825,5.7160001,42.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.38639876,0,0,2
19161,13,0,.097751714,.69314718,10.23,2.707,2.6789999,5.6170001,49.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.097751714,0,0,1
19161,14,0,.48875856,1.7917595,10.23,2.8399999,2.75,5.6170001,49.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.39100686,2.9069767,0,1
19161,15,0,.58651024,1.9459101,10.23,2.7939999,2.7449999,5.6170001,49.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.48875856,2.9069767,0,1
19161,16,0,.29325512,1.3862944,10.23,2.839,2.921,5.6170001,49.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.29325512,0,0,1
19161,17,0,.39327499,1.6094379,10.171,2.79,2.8699999,5.4899998,46.997002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.39327499,0,0,3
19161,18,0,.49159375,1.7917595,10.171,2.911,2.7460001,5.4899998,46.997002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.39327499,2.8653295,0,3
19161,19,0,.1966375,1.0986123,10.171,2.8510001,2.609,5.4899998,46.997002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.1966375,0,0,3
19161,20,0,.39327499,1.6094379,10.171,2.8210001,2.971,5.4899998,46.997002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.39327499,0,0,3
19161,21,0,.39832702,1.6094379,10.042,2.767,2.9760001,5.5089998,51.398998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.39832702,0,0,1
19161,22,0,.099581756,.69314718,10.042,2.7909999,2.8629999,5.5089998,51.398998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.099581756,0,0,1
19161,23,0,.39832702,1.6094379,10.042,2.823,2.6900001,5.5089998,51.398998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.39832702,0,0,1
19161,24,0,.29874527,1.3862944,10.042,2.803,2.993,5.5089998,51.398998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.29874527,0,0,1
19161,25,0,.19914368,1.0986123,10.043,2.852,2.9719999,5.5549998,49.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.19914368,0,0,2
19161,26,0,.39828736,1.6094379,10.043,2.9449999,2.914,5.5549998,49.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.29871553,2.9498525,0,2
19161,27,0,.49785921,1.7917595,10.043,2.915,2.744,5.5549998,49.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.49785921,0,0,2
19161,28,0,.19914368,1.0986123,10.043,2.891,3.0780001,5.5549998,49.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,.75542521,.19914368,0,0,2
19165,1,0,.57712919,2.0794415,12.129,4.6570001,2.444,7.585,47.103001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.49468216,2.4691358,0,2
19165,2,0,.98936433,2.5649493,12.129,4.7670002,2.4630001,7.585,47.103001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.90691733,2.4691358,0,2
19165,3,0,.74202323,2.3025851,12.129,4.7940001,2.4130001,7.585,47.103001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.74202323,0,0,2
19165,4,0,.74202323,2.3025851,12.129,4.809,2.723,7.585,47.103001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.57712919,4.9382715,0,2
19165,5,0,.5854311,2.0794415,11.957,4.7719998,2.411,7.5999999,45.176998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.5854311,0,0,2
19165,6,0,.75269717,2.3025851,11.957,4.7459998,2.4679999,7.5999999,45.176998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.66906416,2.4213076,0,2
19165,7,0,.91996318,2.4849067,11.957,4.6960001,2.447,7.5999999,45.176998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.83633018,2.4213076,0,2
19165,8,0,.41816509,1.7917595,11.957,4.6110001,2.701,7.5999999,45.176998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.41816509,0,0,2
19165,9,0,.49329937,1.9459101,12.163,4.5640001,2.5439999,6.612,49.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.4110828,2.5188916,0,2
19165,10,0,1.0688152,2.6390574,12.163,4.5209999,2.579,6.612,49.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.98659873,2.5188916,0,2
19165,11,0,.82216561,2.3978953,12.163,4.5809999,2.562,6.612,49.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.73994905,2.5188916,0,2
19165,12,0,.49329937,1.9459101,12.163,4.658,2.747,6.612,49.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.4110828,2.5188916,0,2
19165,13,0,.41548944,1.7917595,12.034,4.7210002,2.5280001,6.717,48.571999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.41548944,0,0,1
19165,14,0,.747881,2.3025851,12.034,4.7600002,2.6270001,6.717,48.571999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.66478312,2.5380712,0,1
19165,15,0,.41548944,1.7917595,12.034,4.7919998,2.7539999,6.717,48.571999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.41548944,0,0,1
19165,16,0,.58168525,2.0794415,12.034,4.8210001,2.7349999,6.717,48.571999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.41548944,5.0761423,0,1
19165,17,0,.41383877,1.7917595,12.082,4.8070002,2.7360001,6.974,53.134998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.41383877,0,0,3
19165,18,0,.41383877,1.7917595,12.082,4.7930002,2.6389999,6.974,53.134998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.41383877,0,0,3
19165,19,0,.49660653,1.9459101,12.082,4.7680001,2.7119999,6.974,53.134998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.41383877,2.4570024,0,3
19165,20,0,.41383877,1.7917595,12.082,4.6659999,2.8870001,6.974,53.134998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.33107102,2.4570024,0,3
19165,21,0,.25092003,1.3862944,11.956,5.1589999,2.8759999,6.934,54.740002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.16728003,2.5125628,0,1
19165,22,0,.25092003,1.3862944,11.956,5.132,2.753,6.934,54.740002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.25092003,0,0,1
19165,23,0,.58548009,2.0794415,11.956,5.2119999,3.036,6.934,54.740002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.50184005,2.5125628,0,1
19165,24,0,.083640017,.69314718,11.956,5.0939999,2.9790001,6.934,54.740002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.083640017,0,0,1
19165,25,0,.25079417,1.3862944,11.962,5.0149999,3.0039999,7.052,55.637001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.25079417,0,0,2
19165,26,0,.33439225,1.6094379,11.962,5.04,2.852,7.052,55.637001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.33439225,0,0,2
19165,27,0,.4179903,1.7917595,11.962,5.191,3.1370001,7.052,55.637001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.4179903,0,0,2
19165,28,0,.25079417,1.3862944,11.962,5.1269999,3.191,7.052,55.637001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,.23741935,.25079417,0,0,2
19167,1,0,.21831337,2.0794415,32.063999,16.905001,2.4820001,19.726999,52.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.21831337,0,0,2
19167,2,0,.37425148,2.5649493,32.063999,16.927,2.598,19.726999,52.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.31187624,1.6528926,0,2
19167,3,0,.21831337,2.0794415,32.063999,16.662001,2.628,19.726999,52.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.21831337,0,0,2
19167,4,0,.28068861,2.3025851,32.063999,17.049999,2.9059999,19.726999,52.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.28068861,0,0,2
19167,5,0,.2791217,2.3025851,32.243999,16.731001,2.4159999,19.721001,50.978001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.24810818,.82987553,0,3
19167,6,0,.46520284,2.7725887,32.243999,16.617001,2.575,19.721001,50.978001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.43418932,.82987553,0,3
19167,7,0,.18608113,1.9459101,32.243999,16.242001,2.573,19.721001,50.978001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.18608113,0,0,3
19167,8,0,.2791217,2.3025851,32.243999,16.631001,2.921,19.721001,50.978001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.2791217,0,0,3
19167,9,0,.41503617,2.7080503,33.731998,16.445999,2.4660001,19.671,53.705002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.35574529,1.6611296,0,3
19167,10,0,.35574529,2.5649493,33.731998,16.261999,2.698,19.671,53.705002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.32609984,.8305648,0,3
19167,11,0,.26680896,2.3025851,33.731998,16.555,2.7639999,19.671,53.705002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.20751809,1.6611296,0,3
19167,12,0,.17787264,1.9459101,33.731998,17.466,2.961,19.671,53.705002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.11858176,1.6611296,0,3
19167,13,0,.14689897,1.7917595,34.036999,17.035999,2.5899999,19.528999,57.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.14689897,0,0,1
19167,14,0,.26441813,2.3025851,34.036999,17.325001,2.7679999,19.528999,57.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.20565856,1.6326531,0,1
19167,15,0,.29379794,2.3978953,34.036999,16.778999,2.8299999,19.528999,57.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.23503834,1.6326531,0,1
19167,16,0,.17627876,1.9459101,34.036999,17.253,3.096,19.528999,57.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.17627876,0,0,1
19167,17,0,.058236029,1.0986123,34.342999,17.136,2.727,19.327999,61.175999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.058236029,0,0,4
19167,18,0,.32029817,2.4849067,34.342999,17.292,2.862,19.327999,61.175999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.29118016,.82101804,0,4
19167,19,0,.14559008,1.7917595,34.342999,17.094,2.881,19.327999,61.175999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.087354049,1.6420361,0,4
19167,20,0,.058236029,1.0986123,34.342999,17.445,3.243,19.327999,61.175999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.058236029,0,0,4
19167,21,0,.11584465,1.6094379,34.528999,17.462999,2.855,19.548,61.817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.11584465,0,0,1
19167,22,0,.14480582,1.7917595,34.528999,17.207001,2.928,19.548,61.817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.14480582,0,0,1
19167,23,0,.17376699,1.9459101,34.528999,17.323,3.0020001,19.548,61.817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.17376699,0,0,1
19167,24,0,.20272814,2.0794415,34.528999,17.868,3.3759999,19.548,61.817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.17376699,.81103003,0,1
19167,25,0,.086457826,1.3862944,34.699001,17.957001,2.9419999,20.128,60.205002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.086457826,0,0,3
19167,26,0,.17291565,1.9459101,34.699001,18.066999,3.0710001,20.128,60.205002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.14409637,.81366962,0,3
19167,27,0,.25937346,2.3025851,34.699001,17.972,3.1849999,20.128,60.205002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.23055419,.81366962,0,3
19167,28,0,.23055419,2.1972246,34.699001,18.313,3.49,20.128,60.205002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.87053764,.20173492,.81366962,0,3
19169,1,0,.44073811,3.6635616,86.219002,37.101002,3.493,48.814999,50.264999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.41754138,.98570722,0,3
19169,2,0,.47553325,3.7376697,86.219002,36.950001,3.4460001,48.814999,50.264999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.44073811,1.4785609,0,3
19169,3,0,.25516418,3.1354942,86.219002,36.431999,3.55,48.814999,50.264999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.2435658,.49285361,0,3
19169,4,0,.53352511,3.8501475,86.219002,37.973,3.6300001,48.814999,50.264999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.51032835,.98570722,0,3
19169,5,0,.48157406,3.7612002,87.213997,37.144001,3.5139999,49.361,48.165001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.470108,.5005005,0,3
19169,6,0,.58476847,3.9512436,87.213997,36.771,3.4460001,49.361,48.165001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.56183642,1.001001,0,3
19169,7,0,.69942898,4.1271343,87.213997,35.591,3.46,49.361,48.165001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.66503084,1.5015016,0,3
19169,8,0,.65356481,4.0604429,87.213997,36.348999,3.75,49.361,48.165001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.61916667,1.5015016,0,3
19169,9,0,.51320386,3.8501475,89.633003,35.769001,3.4159999,53.344002,49.192001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.50204724,.49236828,0,3
19169,10,0,.56898689,3.9512436,89.633003,35.48,3.5250001,53.344002,49.192001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.49089062,3.446578,0,3
19169,11,0,.46857741,3.7612002,89.633003,35.595001,3.6329999,53.344002,49.192001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.45742083,.49236828,0,3
19169,12,0,.43510762,3.6888795,89.633003,37.088001,3.9059999,53.344002,49.192001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.423951,.49236828,0,3
19169,13,0,.46176174,3.7612002,90.956001,36.403,3.618,53.207001,48.120998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.43977308,.99255586,0,1
19169,14,0,.36281279,3.5263605,90.956001,35.855,3.6240001,53.207001,48.120998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.35181847,.49627793,0,1
19169,15,0,.42877874,3.6888795,90.956001,35.458,3.819,53.207001,48.120998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.38480145,1.9851117,0,1
19169,16,0,.48375037,3.8066626,90.956001,37.202999,3.882,53.207001,48.120998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.39579576,3.9702234,0,1
19169,17,0,.31567031,3.4011974,91.867996,36.646,3.8429999,53.195999,51.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.30478513,.49975014,0,3
19169,18,0,.33744067,3.4657359,91.867996,36.945999,3.75,53.195999,51.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.33744067,0,0,3
19169,19,0,.30478513,3.3672957,91.867996,36.304001,3.829,53.195999,51.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.29389995,.49975014,0,3
19169,20,0,.31567031,3.4011974,91.867996,37.936001,4.5739999,53.195999,51.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.30478513,.49975014,0,3
19169,21,0,.26701701,3.2580965,93.626999,37.825001,3.96,54.701,53.782001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.2563363,.49850449,0,1
19169,22,0,.26701701,3.2580965,93.626999,37.247002,3.826,54.701,53.782001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.24565564,.99700898,0,1
19169,23,0,.4272272,3.713572,93.626999,36.984001,3.904,54.701,53.782001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.2563363,7.9760718,0,1
19169,24,0,.20293291,2.9957323,93.626999,38.16,4.112,54.701,53.782001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.20293291,0,0,1
19169,25,0,.23047268,3.1354942,95.456001,38.183998,4.0450001,56.615002,52.127998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.21999665,.49925113,0,3
19169,26,0,.21999665,3.0910425,95.456001,38.227001,3.971,56.615002,52.127998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.21999665,0,0,3
19169,27,0,.23047268,3.1354942,95.456001,37.612,3.9920001,56.615002,52.127998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.23047268,0,0,3
19169,28,0,.18856856,2.9444389,95.456001,39.557999,4.237,56.615002,52.127998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.3238709,.18856856,0,0,3
19171,1,0,.17094991,1.3862944,17.549,4.3470001,2.4159999,8.941,47.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.17094991,0,0,2
19171,2,0,.51284975,2.3025851,17.549,4.2639999,2.5929999,8.941,47.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.51284975,0,0,2
19171,3,0,1.0256995,2.9444389,17.549,4.1950002,2.447,8.941,47.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.91173285,5.4495912,0,2
19171,4,0,.51284975,2.3025851,17.549,4.336,2.5239999,8.941,47.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.51284975,0,0,2
19171,5,0,.46037865,2.1972246,17.377001,4.2909999,2.516,8.974,45.563999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.46037865,0,0,2
19171,6,0,.28773665,1.7917595,17.377001,4.2259998,2.526,8.974,45.563999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.28773665,0,0,2
19171,7,0,.80566263,2.7080503,17.377001,4.0450001,2.4219999,8.974,45.563999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.7481153,2.8169014,0,2
19171,8,0,.7481153,2.6390574,17.377001,4.2080002,2.618,8.974,45.563999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.7481153,0,0,2
19171,9,0,.67685711,2.5649493,17.729,4.1259999,2.4549999,9.3570004,48.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.67685711,0,0,1
19171,10,0,.33842856,1.9459101,17.729,3.9909999,2.529,9.3570004,48.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.33842856,0,0,1
19171,11,0,.56404763,2.3978953,17.729,3.9820001,2.5009999,9.3570004,48.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.56404763,0,0,1
19171,12,0,.78966665,2.7080503,17.729,4.1009998,2.773,9.3570004,48.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.78966665,0,0,1
19171,13,0,.6241135,2.4849067,17.625,4.1869998,2.529,9.1899996,50.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.5673759,2.9325514,0,1
19171,14,0,.79432625,2.7080503,17.625,4.1139998,2.661,9.1899996,50.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.79432625,0,0,1
19171,15,0,.28368795,1.7917595,17.625,4.0840001,2.7509999,9.1899996,50.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.28368795,0,0,1
19171,16,0,.6241135,2.4849067,17.625,4.1409998,2.7809999,9.1899996,50.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.6241135,0,0,1
19171,17,0,.51328844,2.3025851,17.534,4.145,2.835,9.0679998,47.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.45625642,2.8818443,0,3
19171,18,0,.57032055,2.3978953,17.534,4.211,2.7090001,9.0679998,47.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.51328844,2.8818443,0,3
19171,19,0,.28516027,1.7917595,17.534,4.1719999,2.6530001,9.0679998,47.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.28516027,0,0,3
19171,20,0,.17109616,1.3862944,17.534,4.2849998,2.9159999,9.0679998,47.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.17109616,0,0,3
19171,21,0,.45714286,2.1972246,17.5,4.3400002,2.704,9.099,53.844002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.45714286,0,0,1
19171,22,0,.34285715,1.9459101,17.5,4.204,2.744,9.099,53.844002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.34285715,0,0,1
19171,23,0,.2857143,1.7917595,17.5,4.112,2.727,9.099,53.844002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.2857143,0,0,1
19171,24,0,.17142858,1.3862944,17.5,4.3460002,2.96,9.099,53.844002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,.74193549,.11428571,2.9325514,0,1
